NCTI322C.PV_Timestamp FASE U;NCTI322C.PV_Value FASE U;NCTI322C.PV_Confidence FASE U;NCTI322D.PV_Timestamp FASE V;NCTI322D.PV_Value FASE V;NCTI322D.PV_Confidence FASE V;NCTI322E.PV_Timestamp FASE W;NCTI322E.PV_Value FASE W;NCTI322E.PV_Confidence FASE W
15/07/2020 13:05;34.92;100;15/07/2020 13:05;34.43;100;15/07/2020 13:05;34.24;100
15/07/2020 13:06;34.92;100;15/07/2020 13:07;34.31;100;16/07/2020 21:58;37.12;100
16/07/2020 22:34;37.85;100;16/07/2020 21:33;37.18;100;17/07/2020 00:16;36.98;100
17/07/2020 00:16;37.55;100;17/07/2020 00:16;37.02;100;17/07/2020 00:18;37.12;100
17/07/2020 00:27;37.73;100;17/07/2020 00:25;37.12;100;18/07/2020 11:25;34.92;100
18/07/2020 11:25;35.59;100;18/07/2020 11:22;34.98;100;18/07/2020 11:27;35.06;100
18/07/2020 11:27;35.68;100;18/07/2020 11:27;35.16;100;18/07/2020 11:29;35.1;100
18/07/2020 11:43;35.83;100;18/07/2020 11:28;35.22;100;19/07/2020 11:38;33.76;100
19/07/2020 13:04;34.43;100;19/07/2020 12:43;33.88;100;19/07/2020 22:38;34.3;100
19/07/2020 22:38;34.92;100;19/07/2020 22:38;34.35;100;19/07/2020 22:42;34.19;100
19/07/2020 22:40;34.8;100;19/07/2020 22:45;34.19;100;20/07/2020 23:46;38.09;100
20/07/2020 23:07;38.76;100;20/07/2020 23:55;38.15;100;21/07/2020 09:49;36.17;100
21/07/2020 09:49;36.99;100;21/07/2020 09:49;36.43;100;21/07/2020 09:52;36.32;100
21/07/2020 09:55;37.12;100;21/07/2020 09:50;36.51;100;22/07/2020 09:59;33.33;100
22/07/2020 12:24;34;100;22/07/2020 08:24;33.45;100;22/07/2020 21:00;33.7;100
22/07/2020 21:00;34.28;100;22/07/2020 21:00;33.73;100;23/07/2020 09:44;33.33;100
22/07/2020 22:59;34;100;22/07/2020 23:29;33.39;100;24/07/2020 05:28;36.08;100
24/07/2020 05:27;36.75;100;24/07/2020 05:40;36.14;100;24/07/2020 08:11;35.71;100
24/07/2020 08:11;36.41;100;24/07/2020 08:11;35.7;100;24/07/2020 11:04;35.22;100
24/07/2020 10:15;35.96;100;24/07/2020 10:58;35.35;100;25/07/2020 02:31;36.75;100
25/07/2020 03:41;37.42;100;25/07/2020 04:38;36.87;100;25/07/2020 19:22;36.2;100
25/07/2020 19:22;36.91;100;25/07/2020 19:22;36.22;100;26/07/2020 11:08;35.59;100
26/07/2020 12:01;36.32;100;26/07/2020 11:21;35.77;100;27/07/2020 02:59;91.26;100
27/07/2020 03:00;91.75;100;27/07/2020 02:57;91.51;100;27/07/2020 06:33;87.61;100
27/07/2020 06:33;87.86;100;27/07/2020 06:33;87.74;100;27/07/2020 13:53;93.89;100
27/07/2020 14:05;93.95;100;27/07/2020 14:04;93.7;100;28/07/2020 17:37;39.8;100
28/07/2020 17:43;40.72;100;28/07/2020 17:42;39.92;100;28/07/2020 17:44;39.91;100
28/07/2020 17:44;40.79;100;28/07/2020 17:44;39.99;100;28/07/2020 17:47;39.92;100
28/07/2020 17:45;40.84;100;28/07/2020 17:45;40.05;100;30/07/2020 03:00;34.43;100
30/07/2020 03:26;35.04;100;30/07/2020 03:34;34.43;100;30/07/2020 04:55;34.5;100
30/07/2020 04:55;35.11;100;30/07/2020 04:55;34.49;100;30/07/2020 13:36;34.86;100
30/07/2020 14:21;35.59;100;30/07/2020 14:58;34.98;100;31/07/2020 08:10;33.64;100
31/07/2020 08:27;34.37;100;31/07/2020 09:34;33.51;100;31/07/2020 16:05;33.82;100
31/07/2020 16:05;34.55;100;31/07/2020 16:05;33.88;100;31/07/2020 16:18;33.76;100
31/07/2020 17:43;34.37;100;31/07/2020 16:07;33.76;100;02/08/2020 02:35;36.51;100
02/08/2020 03:16;37.18;100;02/08/2020 02:40;36.57;100;02/08/2020 03:16;36.45;100
02/08/2020 03:16;37.07;100;02/08/2020 03:16;36.39;100;02/08/2020 03:38;36.57;100
02/08/2020 04:10;37.24;100;02/08/2020 04:46;36.69;100;03/08/2020 11:50;33.33;100
03/08/2020 12:45;34.12;100;03/08/2020 11:46;33.45;100;03/08/2020 14:27;33.87;100
03/08/2020 14:27;34.5;100;03/08/2020 14:27;33.92;100;03/08/2020 14:37;33.76;100
03/08/2020 14:28;34.49;100;03/08/2020 14:30;33.82;100;04/08/2020 02:11;90.77;100
04/08/2020 02:24;90.96;100;04/08/2020 02:11;90.65;100;05/08/2020 01:38;87.34;100
05/08/2020 01:38;87.64;100;05/08/2020 01:38;87.36;100;05/08/2020 03:31;85.46;100
05/08/2020 03:22;85.77;100;05/08/2020 03:40;85.59;100;05/08/2020 14:32;92.91;100
05/08/2020 14:31;92.67;100;05/08/2020 14:35;92.61;100;06/08/2020 12:49;92.33;100
06/08/2020 12:49;92.44;100;06/08/2020 12:49;92.12;100;07/08/2020 06:55;86.32;100
07/08/2020 06:58;86.32;100;07/08/2020 07:03;86.2;100;07/08/2020 16:24;94.07;100
07/08/2020 16:17;94.07;100;07/08/2020 16:17;93.83;100;08/08/2020 00:00;91.52;100
08/08/2020 00:00;91.87;100;08/08/2020 00:00;91.75;100;08/08/2020 13:03;96.51;100
08/08/2020 13:07;96.57;100;08/08/2020 13:02;96.21;100;09/08/2020 08:28;90.59;100
09/08/2020 08:21;90.96;100;09/08/2020 08:30;90.59;100;09/08/2020 11:11;93.37;100
09/08/2020 11:11;93.37;100;09/08/2020 11:11;92.88;100;09/08/2020 18:09;97;100
09/08/2020 18:06;97.06;100;09/08/2020 18:10;96.82;100;10/08/2020 22:21;49.63;100
10/08/2020 22:21;52.5;100;10/08/2020 22:17;50.24;100;10/08/2020 22:22;49.68;100
10/08/2020 22:22;52.74;100;10/08/2020 22:22;50.25;100;10/08/2020 22:23;49.75;100
12/08/2020 09:16;34.12;100;12/08/2020 09:30;33.27;100;12/08/2020 09:23;33.33;100
12/08/2020 09:33;34.14;100;12/08/2020 09:33;33.27;100;12/08/2020 09:33;33.41;100
12/08/2020 09:37;34.31;100;12/08/2020 10:02;33.57;100;12/08/2020 09:34;33.45;100
13/08/2020 20:25;32.11;100;13/08/2020 20:40;31.5;100;13/08/2020 10:40;31.5;100
13/08/2020 20:44;32.19;100;13/08/2020 20:44;31.62;100;13/08/2020 20:44;31.59;100
13/08/2020 21:28;32.05;100;13/08/2020 21:24;31.44;100;13/08/2020 20:55;31.44;100
15/08/2020 02:50;33.09;100;15/08/2020 01:46;32.48;100;14/08/2020 18:05;32.42;100
15/08/2020 07:55;32.54;100;15/08/2020 07:55;31.93;100;15/08/2020 07:55;31.88;100
15/08/2020 15:43;32.84;100;15/08/2020 16:17;32.23;100;15/08/2020 16:15;32.23;100
16/08/2020 11:39;31.87;100;16/08/2020 11:50;31.13;100;16/08/2020 10:28;31.13;100
16/08/2020 19:06;32;100;16/08/2020 19:06;31.44;100;16/08/2020 19:06;31.43;100
17/08/2020 21:12;31.5;100;17/08/2020 11:11;30.89;100;17/08/2020 10:25;30.83;100
18/08/2020 04:39;32.6;100;18/08/2020 04:23;32.05;100;18/08/2020 04:01;31.93;100
18/08/2020 06:16;32.3;100;18/08/2020 06:16;31.86;100;18/08/2020 06:16;31.62;100
18/08/2020 10:12;32.11;100;18/08/2020 10:52;31.38;100;18/08/2020 09:47;31.38;100
19/08/2020 17:06;34.92;100;19/08/2020 17:11;34.31;100;19/08/2020 17:27;34.31;100
19/08/2020 17:27;34.75;100;19/08/2020 17:27;34.24;100;19/08/2020 17:27;34.2;100
19/08/2020 17:47;34.98;100;19/08/2020 17:41;34.37;100;19/08/2020 17:41;34.37;100
21/08/2020 00:20;32.17;100;20/08/2020 23:38;31.38;100;21/08/2020 00:26;31.44;100
21/08/2020 04:38;32.71;100;21/08/2020 04:38;31.92;100;21/08/2020 04:38;31.94;100
21/08/2020 20:51;32.05;100;21/08/2020 20:24;31.32;100;21/08/2020 20:53;31.44;100
22/08/2020 15:40;34.61;100;22/08/2020 15:22;33.94;100;22/08/2020 15:27;33.94;100
22/08/2020 15:49;34.55;100;22/08/2020 15:49;33.84;100;22/08/2020 15:49;33.9;100
23/08/2020 12:03;33.88;100;23/08/2020 11:10;33.15;100;23/08/2020 11:16;33.09;100
24/08/2020 02:29;35.59;100;24/08/2020 02:55;35.04;100;24/08/2020 02:07;34.98;100
24/08/2020 03:00;35.49;100;24/08/2020 03:00;34.88;100;24/08/2020 03:00;34.9;100
24/08/2020 03:32;35.71;100;24/08/2020 03:19;35.04;100;24/08/2020 04:01;35.04;100
25/08/2020 10:31;33.03;100;25/08/2020 09:12;32.42;100;25/08/2020 09:24;32.42;100
25/08/2020 14:11;33.67;100;25/08/2020 14:11;33.09;100;25/08/2020 14:11;33.09;100
25/08/2020 14:14;33.57;100;25/08/2020 14:17;32.96;100;25/08/2020 14:21;33.03;100
26/08/2020 22:39;35.59;100;26/08/2020 22:29;34.98;100;26/08/2020 21:50;34.92;100
27/08/2020 01:22;35.25;100;27/08/2020 01:22;34.68;100;27/08/2020 01:22;34.76;100
27/08/2020 11:36;34.92;100;27/08/2020 18:42;35.71;100;27/08/2020 18:09;35.71;100
27/08/2020 19:16;36.32;100;28/08/2020 11:01;34.19;100;28/08/2020 11:49;34.12;100
28/08/2020 12:33;34.95;100;28/08/2020 12:33;34.32;100;28/08/2020 12:33;34.21;100
29/08/2020 01:52;36.2;100;28/08/2020 23:42;35.53;100;29/08/2020 00:26;35.53;100
29/08/2020 13:47;33.21;100;29/08/2020 12:51;32.48;100;29/08/2020 13:47;32.42;100
29/08/2020 23:44;34.65;100;29/08/2020 23:44;34.09;100;29/08/2020 23:44;33.94;100
30/08/2020 00:31;34.86;100;30/08/2020 00:45;34.25;100;30/08/2020 00:04;34.06;100
30/08/2020 12:00;32.42;100;30/08/2020 11:21;31.74;100;30/08/2020 11:40;31.56;100
31/08/2020 10:55;33.1;100;31/08/2020 10:55;32.42;100;31/08/2020 10:55;32.34;100
31/08/2020 20:46;34.12;100;31/08/2020 20:25;33.51;100;31/08/2020 20:04;33.51;100
01/09/2020 21:49;32.54;100;01/09/2020 21:29;31.8;100;01/09/2020 10:38;31.8;100
01/09/2020 22:06;32.67;100;01/09/2020 22:06;31.83;100;01/09/2020 22:06;31.94;100
01/09/2020 22:07;32.72;100;01/09/2020 22:10;32.11;100;01/09/2020 22:10;32.05;100
02/09/2020 11:27;30.83;100;02/09/2020 12:33;30.16;100;02/09/2020 12:32;29.97;100
03/09/2020 09:17;32.11;100;03/09/2020 09:17;31.56;100;03/09/2020 09:17;31.32;100
03/09/2020 09:18;32.05;100;03/09/2020 09:28;31.38;100;03/09/2020 09:27;31.26;100
04/09/2020 19:15;36.02;100;04/09/2020 20:11;35.47;100;04/09/2020 18:42;35.35;100
04/09/2020 20:27;35.84;100;04/09/2020 20:27;35.47;100;04/09/2020 20:27;35.16;100
04/09/2020 20:42;36.02;100;04/09/2020 20:28;35.47;100;04/09/2020 21:53;35.35;100
06/09/2020 07:21;33.57;100;06/09/2020 07:31;32.96;100;06/09/2020 07:03;32.9;100
06/09/2020 07:38;33.66;100;06/09/2020 07:38;33.15;100;06/09/2020 07:38;32.9;100
06/09/2020 09:50;33.21;100;06/09/2020 10:18;32.54;100;06/09/2020 09:51;32.48;100
06/09/2020 18:15;34.31;100;06/09/2020 19:23;33.76;100;06/09/2020 18:53;33.7;100
07/09/2020 18:49;33.57;100;07/09/2020 18:49;33.05;100;07/09/2020 18:49;32.98;100
07/09/2020 23:09;33.21;100;07/09/2020 23:02;32.6;100;08/09/2020 08:00;32.6;100
08/09/2020 19:51;34.55;100;08/09/2020 19:19;33.94;100;08/09/2020 21:27;34;100
09/09/2020 06:00;34.09;100;09/09/2020 06:00;33.45;100;09/09/2020 06:00;33.22;100
09/09/2020 11:00;33.03;100;09/09/2020 10:25;32.48;100;09/09/2020 10:34;32.29;100
09/09/2020 20:44;34.61;100;09/09/2020 20:08;34;100;09/09/2020 20:18;34;100
10/09/2020 17:11;34.02;100;10/09/2020 17:11;33.35;100;10/09/2020 17:11;33.41;100
10/09/2020 17:28;33.88;100;11/09/2020 09:54;33.21;100;10/09/2020 17:15;33.27;100
12/09/2020 03:36;34.8;100;12/09/2020 04:11;34.25;100;12/09/2020 04:15;34.19;100
12/09/2020 04:22;34.71;100;12/09/2020 04:22;34.12;100;12/09/2020 04:22;34.1;100
12/09/2020 11:05;33.82;100;12/09/2020 12:28;33.27;100;12/09/2020 10:42;33.15;100
13/09/2020 04:38;35.04;100;13/09/2020 04:14;34.43;100;13/09/2020 05:18;34.37;100
13/09/2020 15:33;34.71;100;13/09/2020 15:33;34.03;100;13/09/2020 15:33;34.06;100
13/09/2020 15:54;34.86;100;13/09/2020 15:43;34.25;100;13/09/2020 16:11;34.12;100
15/09/2020 02:02;32.72;100;15/09/2020 02:11;32.05;100;15/09/2020 02:37;31.99;100
15/09/2020 02:44;32.72;100;15/09/2020 02:44;32.18;100;15/09/2020 02:44;32.17;100
15/09/2020 03:18;32.9;100;15/09/2020 03:49;32.35;100;15/09/2020 03:04;32.23;100
15/09/2020 11:51;31.01;100;15/09/2020 12:24;30.34;100;15/09/2020 11:26;30.22;100
16/09/2020 13:55;31.79;100;16/09/2020 13:55;31.15;100;16/09/2020 13:55;30.93;100
16/09/2020 18:00;32.23;100;16/09/2020 18:56;31.68;100;16/09/2020 18:04;31.56;100
17/09/2020 10:48;31.38;100;17/09/2020 11:35;30.77;100;17/09/2020 09:24;30.64;100
18/09/2020 01:06;31.7;100;18/09/2020 01:06;31.24;100;18/09/2020 01:06;31.07;100
18/09/2020 01:39;31.87;100;18/09/2020 01:16;31.32;100;18/09/2020 01:12;31.19;100
19/09/2020 05:48;29.55;100;19/09/2020 06:06;28.94;100;19/09/2020 09:48;28.94;100
19/09/2020 12:17;29.8;100;19/09/2020 12:17;29.25;100;19/09/2020 12:17;29.11;100
19/09/2020 12:36;29.67;100;19/09/2020 12:20;29.06;100;19/09/2020 12:49;29;100
20/09/2020 18:45;31.13;100;20/09/2020 18:52;30.64;100;20/09/2020 18:56;30.46;100
20/09/2020 23:28;30.88;100;20/09/2020 23:28;30.27;100;20/09/2020 23:28;30.27;100
21/09/2020 12:06;30.16;100;21/09/2020 11:28;29.55;100;21/09/2020 11:34;29.42;100
22/09/2020 04:06;31.93;100;22/09/2020 02:27;31.32;100;22/09/2020 04:30;31.26;100
22/09/2020 10:38;31.14;100;22/09/2020 10:38;30.52;100;22/09/2020 10:38;30.4;100
22/09/2020 11:57;30.95;100;22/09/2020 12:32;30.28;100;22/09/2020 11:15;30.16;100
22/09/2020 19:02;31.99;100;22/09/2020 19:44;31.44;100;22/09/2020 18:27;31.32;100
23/09/2020 21:49;31.62;100;23/09/2020 21:49;31.11;100;23/09/2020 21:49;31.05;100
24/09/2020 10:52;30.83;100;24/09/2020 11:34;30.16;100;24/09/2020 10:18;30.03;100
25/09/2020 01:07;33.57;100;25/09/2020 00:18;32.96;100;25/09/2020 01:11;32.84;100
25/09/2020 09:00;32.37;100;25/09/2020 09:00;31.67;100;25/09/2020 09:00;31.5;100
25/09/2020 09:03;32.48;100;25/09/2020 21:39;31.93;100;25/09/2020 22:22;31.74;100
26/09/2020 13:39;29.61;100;26/09/2020 11:48;29;100;26/09/2020 11:46;28.81;100
26/09/2020 20:11;31.23;100;26/09/2020 20:11;30.64;100;26/09/2020 20:11;30.58;100
27/09/2020 00:15;32.11;100;27/09/2020 00:12;31.44;100;26/09/2020 23:33;31.32;100
28/09/2020 07:21;29.85;100;28/09/2020 07:12;29.24;100;28/09/2020 07:09;29.12;100
28/09/2020 07:22;29.95;100;28/09/2020 07:22;29.38;100;28/09/2020 07:22;29.16;100
28/09/2020 09:29;29.36;100;28/09/2020 11:35;28.69;100;28/09/2020 10:12;28.57;100
29/09/2020 18:22;32.72;100;29/09/2020 18:08;32.05;100;29/09/2020 18:27;32.05;100
29/09/2020 18:33;32.63;100;29/09/2020 18:33;31.98;100;29/09/2020 18:33;32.01;100
29/09/2020 21:25;33.15;100;29/09/2020 21:37;32.54;100;29/09/2020 22:00;32.54;100
01/10/2020 05:26;31.01;100;01/10/2020 05:36;30.34;100;01/10/2020 05:18;30.4;100
01/10/2020 05:44;31.07;100;01/10/2020 05:44;30.55;100;01/10/2020 05:44;30.52;100
01/10/2020 05:46;31.19;100;02/10/2020 16:03;27.41;100;02/10/2020 16:29;27.35;100
02/10/2020 15:59;28.02;100;02/10/2020 16:55;27.53;100;02/10/2020 16:55;27.4;100
02/10/2020 16:55;28.08;100;02/10/2020 22:39;28.26;100;03/10/2020 00:13;28.26;100
02/10/2020 23:04;28.94;100;03/10/2020 12:49;26.25;100;03/10/2020 11:22;26.37;100
03/10/2020 12:05;27.04;100;04/10/2020 04:06;26.54;100;04/10/2020 04:06;26.57;100
04/10/2020 04:06;27.21;100;04/10/2020 11:17;25.52;100;04/10/2020 12:35;25.46;100
04/10/2020 12:06;26.13;100;05/10/2020 03:04;27.29;100;05/10/2020 02:48;27.29;100
05/10/2020 02:44;27.96;100;05/10/2020 15:17;26.98;100;05/10/2020 15:17;26.8;100
05/10/2020 15:17;27.58;100;05/10/2020 15:25;26.86;100;05/10/2020 15:21;26.74;100
05/10/2020 15:18;27.53;100;06/10/2020 22:29;28.81;100;06/10/2020 21:04;28.75;100
06/10/2020 00:31;29.48;100;07/10/2020 02:28;28.64;100;07/10/2020 02:28;28.4;100
07/10/2020 02:28;29.18;100;07/10/2020 09:50;27.9;100;07/10/2020 11:08;27.84;100
07/10/2020 09:54;28.51;100;08/10/2020 03:42;31.56;100;08/10/2020 02:15;31.44;100
08/10/2020 02:34;32.23;100;08/10/2020 13:39;31.02;100;08/10/2020 13:39;31.01;100
08/10/2020 13:39;31.74;100;08/10/2020 13:47;31.01;100;08/10/2020 14:05;30.89;100
08/10/2020 13:49;31.62;100;09/10/2020 01:49;32.66;100;09/10/2020 02:35;32.6;100
09/10/2020 01:39;33.27;100;10/10/2020 00:49;31.31;100;10/10/2020 00:49;31.26;100
10/10/2020 00:49;31.93;100;10/10/2020 01:06;31.38;100;10/10/2020 01:20;31.38;100
10/10/2020 01:13;32.05;100;11/10/2020 11:31;28.33;100;11/10/2020 11:37;28.26;100
11/10/2020 10:52;29.06;100;11/10/2020 12:00;28.53;100;11/10/2020 12:00;28.44;100
11/10/2020 12:00;29.3;100;11/10/2020 12:49;28.39;100;11/10/2020 12:04;28.26;100
11/10/2020 13:08;29.06;100;12/10/2020 21:14;30.22;100;12/10/2020 20:44;30.1;100
12/10/2020 22:21;30.83;100;12/10/2020 23:11;29.95;100;12/10/2020 23:11;29.91;100
12/10/2020 23:11;30.52;100;12/10/2020 23:13;30.03;100;12/10/2020 23:23;30.03;100
12/10/2020 23:15;30.64;100;14/10/2020 10:17;26.8;100;14/10/2020 10:13;26.86;100
14/10/2020 09:50;27.59;100;14/10/2020 10:22;26.95;100;14/10/2020 10:22;26.86;100
14/10/2020 10:22;27.68;100;15/10/2020 00:40;28.2;100;14/10/2020 23:55;28.14;100
15/10/2020 00:52;28.87;100;15/10/2020 12:16;25.09;100;15/10/2020 12:44;24.91;100
15/10/2020 12:40;25.76;100;15/10/2020 21:33;25.85;100;15/10/2020 21:33;25.82;100
15/10/2020 21:33;26.53;100;15/10/2020 21:42;26.01;100;15/10/2020 21:37;25.94;100
15/10/2020 21:39;26.62;100;16/10/2020 11:29;23.62;100;16/10/2020 11:51;23.56;100
16/10/2020 11:57;24.3;100;17/10/2020 08:44;24.93;100;17/10/2020 08:44;25.06;100
17/10/2020 08:44;25.63;100;18/10/2020 11:35;24.3;100;18/10/2020 11:17;24.3;100
18/10/2020 11:06;24.97;100;18/10/2020 19:44;26.49;100;18/10/2020 19:53;26.43;100
18/10/2020 19:35;27.17;100;18/10/2020 19:55;26.4;100;18/10/2020 19:55;26.31;100
18/10/2020 19:55;27.07;100;18/10/2020 19:57;26.31;100;18/10/2020 20:00;26.25;100
18/10/2020 19:59;26.98;100;19/10/2020 20:45;27.78;100;19/10/2020 20:51;27.65;100
19/10/2020 21:45;28.45;100;20/10/2020 07:06;27.42;100;20/10/2020 07:06;27.2;100
20/10/2020 07:06;28.03;100;20/10/2020 07:10;27.47;100;20/10/2020 07:08;27.29;100
20/10/2020 07:10;28.08;100;21/10/2020 09:11;25.94;100;20/10/2020 22:52;25.94;100
21/10/2020 00:21;26.55;100;21/10/2020 18:17;26.72;100;21/10/2020 18:17;26.7;100
21/10/2020 18:17;27.28;100;21/10/2020 18:24;26.92;100;21/10/2020 18:20;26.8;100
21/10/2020 18:51;27.53;100;22/10/2020 06:39;25.03;100;22/10/2020 07:09;25.03;100
22/10/2020 05:23;25.7;100;23/10/2020 05:28;25.73;100;23/10/2020 05:28;25.84;100
23/10/2020 05:28;26.45;100;23/10/2020 21:27;26.62;100;23/10/2020 23:26;26.49;100
23/10/2020 23:35;27.17;100;24/10/2020 12:26;24.48;100;24/10/2020 12:01;24.42;100
24/10/2020 12:33;25.15;100;24/10/2020 16:39;25.16;100;24/10/2020 16:39;25.13;100
24/10/2020 16:39;25.86;100;24/10/2020 16:51;25.03;100;24/10/2020 16:41;24.91;100
24/10/2020 16:43;25.7;100;25/10/2020 18:28;26.19;100;25/10/2020 17:33;26.13;100
25/10/2020 17:06;26.86;100;26/10/2020 02:50;25.64;100;26/10/2020 02:50;25.63;100
26/10/2020 02:50;26.38;100;26/10/2020 21:46;26.25;100;27/10/2020 00:46;26.31;100
27/10/2020 00:16;27.04;100;27/10/2020 12:19;22.83;100;27/10/2020 11:55;22.77;100
27/10/2020 11:56;23.62;100;27/10/2020 14:00;23.14;100;27/10/2020 14:00;22.95;100
27/10/2020 14:00;23.81;100;27/10/2020 14:09;23.08;100;27/10/2020 14:11;22.89;100
27/10/2020 14:02;23.69;100;28/10/2020 23:45;25.15;100;28/10/2020 23:04;25.09;100
28/10/2020 23:03;25.82;100;29/10/2020 01:11;24.92;100;29/10/2020 01:11;25.03;100
29/10/2020 01:11;25.57;100;29/10/2020 09:22;24.17;100;29/10/2020 10:17;24.11;100
29/10/2020 09:25;24.78;100;30/10/2020 03:28;27.96;100;30/10/2020 02:22;27.84;100
30/10/2020 02:50;28.63;100;30/10/2020 12:22;27.43;100;30/10/2020 12:22;27.34;100
30/10/2020 12:22;28.05;100;30/10/2020 12:23;27.41;100;30/10/2020 12:29;27.29;100
30/10/2020 12:23;28.02;100;30/10/2020 23:51;29.24;100;31/10/2020 01:05;29.18;100
31/10/2020 00:10;29.85;100;31/10/2020 23:33;28.22;100;31/10/2020 23:33;28.04;100
31/10/2020 23:33;28.74;100;01/11/2020 10:58;26.55;100;01/11/2020 11:39;26.31;100
01/11/2020 11:55;27.1;100;02/11/2020 00:18;29.12;100;01/11/2020 23:20;29;100
01/11/2020 22:49;29.79;100;02/11/2020 10:44;26.74;100;02/11/2020 10:44;26.66;100
02/11/2020 10:44;27.45;100;02/11/2020 11:43;26.55;100;02/11/2020 10:52;26.43;100
02/11/2020 10:57;27.29;100;02/11/2020 23:49;28.63;100;02/11/2020 22:12;28.63;100
02/11/2020 23:13;29.3;100;03/11/2020 21:55;27.99;100;03/11/2020 21:55;27.9;100
03/11/2020 21:55;28.63;100;04/11/2020 01:00;28.26;100;03/11/2020 23:05;28.08;100
03/11/2020 23:50;28.94;100;05/11/2020 08:52;23.32;100;05/11/2020 08:57;23.32;100
05/11/2020 08:34;23.99;100;05/11/2020 09:06;23.41;100;05/11/2020 09:06;23.32;100
05/11/2020 09:06;24.02;100;05/11/2020 09:30;23.26;100;05/11/2020 09:21;23.26;100
05/11/2020 09:29;23.93;100;06/11/2020 16:20;26.8;100;06/11/2020 15:05;26.55;100
06/11/2020 15:34;27.41;100;06/11/2020 20:17;26.23;100;06/11/2020 20:17;26.21;100
06/11/2020 20:17;27.03;100;06/11/2020 20:20;26.37;100;06/11/2020 20:18;26.25;100
06/11/2020 20:18;27.1;100;07/11/2020 09:17;24.72;100;07/11/2020 10:10;24.66;100
07/11/2020 08:55;25.39;100;08/11/2020 07:28;25.58;100;08/11/2020 07:28;25.48;100
08/11/2020 07:28;26.19;100;08/11/2020 11:12;24.85;100;08/11/2020 11:48;24.78;100
08/11/2020 10:12;25.58;100;08/11/2020 22:37;26.31;100;09/11/2020 01:09;26.25;100
09/11/2020 01:21;27.04;100;09/11/2020 18:39;26.07;100;09/11/2020 18:39;26.11;100
09/11/2020 18:39;26.78;100;09/11/2020 18:42;26.19;100;09/11/2020 19:24;26.19;100
09/11/2020 18:54;26.92;100;10/11/2020 11:16;23.87;100;10/11/2020 11:56;23.75;100
10/11/2020 11:55;24.48;100;11/11/2020 05:50;25.57;100;11/11/2020 05:50;25.63;100
11/11/2020 05:50;26.36;100;11/11/2020 10:27;24.85;100;11/11/2020 10:56;24.78;100
11/11/2020 11:00;25.52;100;11/11/2020 22:05;26.62;100;11/11/2020 21:29;26.55;100
